airport_id,airport_name,city_id
BOI,Boise Air Terminal (Gowen Field),BOI
BOJ,Bourgas Airport,BOJ
BOK,Brookings State,BOK
BOL,Ballykelly,BOL
BOM,Chhatrapati Shivaji International Airport,BOM
BON,Flamingo International Airport,BON
BOO,Bodo Airport,BOO
BOP,Bouar,BOP
BOQ,Boku,BOQ
BOS,Logan International Airport,BOS
BOT,Boset,BOT
BOU,Bourges,BOU
BOV,Boang,BOV
BOW,Bartow,BOW
BOX,Borroloola,BOX
BOY,Borgo,BOY
BOZ,Bozoum,BOZ
BPA,Grumman,BPA
BPB,Boridi,BPB
BPC,Bamenda,BPC
BPD,Bapi,BPD
BPE,Qinhuangdao Beidaihe Airport,SHP
BPF,Batuna Aerodrome,BPF
BPG,Barra Do Garcas,BPG
BPH,Bislig,BPH
BPI,Big Piney-marbleton,BPI
BPK,Biangabip,BPK
BPN,Sultan Aji Muhamad Sulaiman Airport,BPN
BPS,Porto Seguro Airport,BPS
BPT,Jefferson County Airport,BPT
BPU,Beppu,BPU
BPX,Bangda Airport,BPX
BPY,Besalampy,BPY
BQA,Baler,BQA
BQB,Bussellton,BQB
BQE,Bubaque,BQE
BQH,Biggin Hill,LON
BQI,Bagani,BQI
BQK,Glynco Jetport,SSI
BQL,Boulia,BQL
BQN,Rafael Hernandez Airport,BQN
BQO,Bouna,BQO
BQQ,Barra,BQQ
BQS,Blagoveschensk Airport,BQS
BQT,Brest Airport,BQT
BQU,J. F. Mitchell,BQU
BQV,Bartlett SPB,GST
BQW,Balgo Hills,BQW
BRA,Barreiras Airport,BRA
BRB,Barreirinhas,BRB
BRC,San Carlos de Bariloche International Airport,BRC
BRD,Crow Wing County Airport,BRD
BRE,Bremen Airport,BRE
BRF,Bradford,LBA
BRG,Municipal,BRG
BRH,Brahman,BRH
BRI,Palese Airport,BRI
BRJ,Bright,BRJ
BRK,Bourke,BRK
BRL,Burlington Airport,BRL
BRM,Barquisimeto Airport,BRM
BRN,Bern Airport,BRN
BRO,South Padre Island International Airport,BRO
BRP,Biaru,BRP
BRQ,Turany Airport,BRQ
BRR,North Bay Airport,BRR
BRS,Bristol Airport,BRS
BRT,Bathurst Island,BRT
BRU,Brussels Airport,BRU
BRV,Bremerhaven,BRV
BRW,Wiley Post-Will Rogers Memorial Airport,BRW
BRX,Barahona,BRX
BRY,Samuels Field,BRY
BRZ,Borotou,BRZ
BSA,Bossaso,BSA
BSB,Brasilia International Airport,BSB
BSC,Bahia Solano,BSC
BSD,Baoshan Airport,BSD
BSE,Sematan,BSE
BSF,Bradshaw AAF,BSF
BSG,Bata Airport,BSG
BSH,Brighton,BSH
BSI,Blairsville,BSI
BSJ,Bairnsdale,BSJ
BSK,Biskra Airport,BSK
BSL,EuroAirport Swiss,EAP
BSM,Bishe-kola,BSM
BSN,Bossangoa,BSN
BSO,Basco Airport,BSO
BSP,Bensbach,BSP
BSQ,Bisbee Municipal Airport,BSQ
BSR,Basra International Airport,BSR
BSS,Balsas,BSS
BST,Bost,BST
BSU,Basankusu,BSU
BSV,Besakoa,BSV
BSW,Boswell Bay,BSW
BSX,Bassein,BSX
BSY,Bardera,BSY
BSZ,Bartletts,BSZ
BTA,Yaoundé,BTA
BTB,Betou,BTB
BTC,Batticaloa,BTC
BTD,Brunette Downs,BTD
BTE,Bonthe,BTE
BTF,Salt Lake Skypark,BTF
BTG,Batangafo,BTG
BTH,Hang Nadim International Airport,BTH
BTI,Barter Island Airport,BTI
BTJ,Sultan Iskandar Muda International Airport,BTJ
BTK,Bratsk Airport,BTK
BTL,WK Kellogg Regional,BTL
BTM,Butte Airport,BTM
BTN,Bennettsville,BTN
BTO,Botopasie,BTO
BTP,Butler County - Kenny Scholter Field,BTP
BTQ,Butare,BTQ
BTR,Baton Rouge Metropolitan Airport,BTR
BTS,Bratislava Airport,BTS
BTT,Bettles,BTT
BTU,Bintulu Airport,BTU
BTV,Burlington International Airport,BTV
BTW,Batu Licin,BTW
BTX,Betoota,BTX
BTY,Beatty,BTY
BUA,Buka,BUA
BUB,Municipal,BUB
BUC,Burketown,BUC
BUD,Budapest Ferenc Liszt International Airport,BUD
BUF,Buffalo Niagara International Airport,BUF
BUG,Gen V Deslandes,BUG
BUI,Bokondini,BUI
BUJ,Ain Eddis,BUJ
BUK,Albuq,BUK
BUL,Bulolo,BUL
BUM,Butler,BUM
BUN,Buenaventura,BUN
BUO,Burao,BUO
BUP,Bhatinda Airport,BUP
BUQ,Bulawayo Airport,BUQ
BUS,Batumi Airport,BUS
BUV,Bella Union,BUV
BUW,Baubau Airport,BUW
BUX,Bunia,BUX
BUY,Bunbury,BUY
BUZ,Bushehr Airport,BUZ
BVA,Beauvais-Tille Airport,PAR
BVB,Boa Vista Airport,BVB
BVC,Rabil Airport,BVC
BVD,Sea Port,BVD
BVE,Laroche Airport,BVE
BVF,Dama,BVF
BVG,Berlevag Airport,BVG
BVH,Vilhena Airport,BVH
BVI,Birdsville,BVI
BVK,Huacaraje,BVK
BVL,Baures,BVL
BVM,Belmonte,BVM
BVO,Bartlesville,BVO
BVP,Bolovip,BVP
BVR,Esperadinha,BVR
BVS,Breves,BVS
BVU,Beluga,BVU
BVW,Batavia Downs,BVW
BVX,Municipal,BVX
BVY,Beverly Municipal Airport,BVY
BVZ,Beverley Springs,BVZ
BWA,Bhairawa Airport,BWA
BWB,Barrow Island,BWB
BWC,Brawley,BWC
BWD,Brownwood,BWD
BWE,Braunschweig,BWE
BWF,Walney Island,BWF
BWG,Warren County,BWG
BWH,Butterworth,BWH
BWI,Baltimore/Wash International Thurgood Marshall Airport,BWI
BWJ,Bawan,BWJ
BWK,Brac,BWK
BWL,Blackwell,BWL
BWM,Bowman,BWM
BWN,Brunei International Airport,BWN
BWO,Balakovo,BWO
BWP,Bewani,BWP
BWQ,Brewarrina,BWQ
BWS,Blaine,BWS
BWT,Burnie Wynyard Airport,BWT
BWU,Sydney Bankstown,SYD
BXA,George R Carr,BXA
BXB,Babo,BXB
BXC,Boxborough,BXC
BXD,Bade,BXD
BXE,Bakel,BXE
BXF,Belburn,BXF
BXG,Bendigo,BXG
BXH,Balhash,BXH
BXI,Boundiali,BXI
BXJ,Burundai,ALA
BXK,Buckeye Municipal,BXK
BXL,Blue Lagoon,BXL
BXM,Batom,BXM
BXN,Imsik,BJV
BXO,Buochs,BXO
BXR,Bam,BXR
BXS,Borrego Springs,BXS
BXT,Bontang,BXT
BXU,Butuan Airport,BXU
BXV,Breiddalsvik,BXV
BXX,Borama International,BXX
BXZ,Bunsil,BXZ
BYA,Boundary,BYA
BYB,Dibaa,BYB
BYC,Yacuiba,BYC
BYD,Beidah,BYD
BYG,Municipal,BYG
BYH,Blytheville AFB,BYH
BYI,Rupert,BYI
BYK,Bouake,BYK
BYL,Bella Yella,BYL
BYM,C.M. de Cespedes,BYM
BYN,Bayankhongor,BYN
BYO,Bonito Airport,BYO
BYQ,Bunyu,BYQ
BYR,Laeso Airport,BYR
BYS,Bicycle Lake AAF,BYS
BYT,Bantry,BYT
BYU,Bindlacher-Berg,BYU
BYW,Blakely Island,BYW
BYX,Baniyala,BYX
BZA,San Pedro,BZA
BZB,Bazaruto Island,BZB
BZC,Buzios,BZC
BZD,Balranald,BZD
BZE,Philip S.W. Goldson International Airport,BZE
BZG,Bydgoszcz Airport,BZG
BZH,Bumi Hills,BZH
BZI,Balikesir,BZI
BZK,Bryansk International Airport,BZK
BZL,Barisal Airport,BZL
BZM,Woensdrecht,BZM
BZN,Bozeman Yellowstone International Airport,BZN
BZO,Bolzano,BZO
BZP,Bizant,BZP
BZR,Beziers Vias Airport,BZR
BZS,Buzzards Pt S,WAS
BZT,Hinkles Ferry,BZT
BZU,Buta,BZU
BZV,Maya Maya Airport,BZV
BZY,Beltsy Airport,BZY
BZZ,Raf Brize Norton,BZZ
CAA,Catacamas,CAA
CAB,Cabinda Airport,CAB
CAC,Cascavel Airport,CAC
CAD,Cadillac,CAD
CAE,Columbia Metropolitan Airport,CAE
CAF,Carauari,CAF
CAG,Cagliari Elmas Airport,CAG
CAH,Kamau ,CAH
CAI,Cairo International Airport,CAI
CAJ,Canaima,CAJ
CAK,Akron-Canton Airport,CAK
CAL,Machrihanish Airport,CAL
CAM,Camiri,CAM
CAN,Guangzhou Baiyun International Airport,CAN
CAO,Clayton,CAO
CAP,Cap Haitien Airport,CAP
CAQ,Caucasia,CAQ
CAR,Municipal,CAR
CAT,Cascais Municipal Aerodrome,CAT
CAU,Caruaru,CAU
CAV,Cazombo,CAV
CAW,Bartolomeu Lisandro Airport,CAW
CAX,Carlisle,CAX
CAY,Felix Eboue Airport,CAY
CAZ,Cobar,CAZ
CBA,Corner Bay,CBA
CBB,J Wilsterman Airport,CBB
CBC,Cherrabun,CBC
CBD,Car Nicobar,CBD
CBE,Greater Cumberland Regional,CBE
CBF,Municipal,CBF
CBG,Cambridge Airport,CBG
CBH,Leger,CBH
CBI,Cape Barren Island,CBI
CBJ,Cabo Rojo,CBJ
CBK,Municipal,CBK
CBL,Ciudad Bolivar,CBL
CBM,Columbus AFB,UBS
CBN,Penggung,CBN
CBO,Awang Airport,CBO
CBP,Coimbra,CBP
CBQ,Calabar Airport,CBQ
CBR,Canberra Airport,CBR
CBS,Oro Negro,CBS
CBT,Catumbela Airport,CBT
CBU,Cottbus,CBU
CBV,Coban,CBV
CBW,Campo Mourao,CBW
CBX,Condobolin,CBX
CBY,Canobie,CBY
CBZ,Cabin Creek,CBZ
CCA,Chaffee AFB,CCA
CCB,Cable Airport,CCB
CCC,Jardines del Rey Airport,CCC
CCD,Century City,LAX
CCE,Grand Case,SFG
CCF,Carcassonne Airport,CCF
CCG,Crane County Airport,CCG
CCH,Chile Chico,CCH
CCI,Concordia,CCI
CCJ,Calicut International Airport,CCJ
CCK,Cocos Islands Airport,CCK
CCL,Chinchilla,CCL
CCM,Criciuma,CCM
CCN,Chakcharan,CCN
CCO,Carimagua,CCO
CCP,Carriel Sur Airport,CCP
CCQ,Cachoeira,CCQ
CCR,Buchanan Field,CCR
CCS,Simon Bolivar International Airport,CCS
CCT,Colonia Catriel,CCT
CCU,Netaji Subhas Chandra Bose Airport,CCU
CCV,Craig Cove,CCV
CCW,Cowell,CCW
CCX,Caceres,CCX
CCY,Municipal,CCY
CCZ,Chub Cay,CCZ
CDA,Cooinda,CDA
CDB,Cold Bay Airport,CDB
CDC,Cedar City Airport,CDC
CDD,Cauquira,CDD
CDE,Caledonia,CDE
CDG,Charles de Gaulle Airport,PAR
CDH,Harrell Field,CDH
CDI,Cachoeiro Itapemirim,CDI
CDJ,Conceicao Do Araguaia,CDJ
CDK,Lewis,CDK
CDL,Candle,CDL
CDN,Woodward Field,CDN
CDO,Cradock,CDO
CDP,Cuddapah,CDP
CDQ,Croydon,CDQ
CDR,Chadron Airport,CDR
CDS,Childress,CDS
CDU,Camden,CDU
CDV,Mudhole Smith Airport,CDV
CDW,Caldwell Wright,CDW
CDY,Cagayan De Sulu,CDY
CDZ,Cadiz,CDZ
CEA,Cessna Aircraft Field,ICT
CEB,Mactan-Cebu International Airport,CEB
CEC,Del Norte County Regional Airport,CEC
CED,Ceduna Airport,CED
CEE,Cherepovets Airport,CEE
CEF,Westover ARB/Metropolitan,CEF
CEG,Hawarden Airport,CEG
CEH,Chelinda,CEH
CEI,Chiang Rai International Airport,CEI
CEK,Chelyabinsk International Airport,CEK
CEL,Cape Eleuthera,CEL
CEM,Central,CEM
CEN,Ciudad Obregon Airport,CEN
CEO,Waco Kungo,CEO
CEP,Concepcion,CEP
CEQ,Mandelieu,CEQ
CER,Maupertus,CER
CES,Cessnock,CES
CET,Le Pontreau,CET
CEU,Oconee County,CEU
CEV,Mettle Field,CEV
CEW,Bob Sikes,CEW
CEX,Chena Hot Springs,CEX
CEY,Calloway County,CEY
CEZ,Montezuma County Airport,CEZ
CFA,Coffee Point,CFA
CFB,Cabo Frio International Airport,CFB
CFC,Cacador,CFC
CFD,Coulter Field,CFD
CFE,Clermont-Ferrand Auvergne Airport,CFE
CFF,Cafunfo,CFF
CFG,Jaime Gonzalez Airport,CFG
CFH,Clifton Hills,CFH
CFI,Camfield,CFI
CFK,Chlef International Airport,CFK
CFN,Donegal Airport,CFN
CFO,Confreza,CFO
CFP,Carpentaria Downs,CFP
CFQ,Creston Valley Airport,CFQ
CFR,Carpiquet Airport,CFR
CFS,Coffs Harbour Airport,CFS
CFT,Morenci,CFT
CFU,Ioannis Kapodistrias Airport,CFU
CFV,Municipal,CFV
CGA,Craig SPB,CGA
CGB,Marechal Rondon International Airport,CGB
CGC,Cape Gloucester,CGC
CGD,Changde Airport,CGD
CGE,Cambridge,CGE
CGF,Cuyahoga County,CLE
CGG,Casiguran,CGG
CGH,Sao Paulo/Congonhas Airport,SAO
CGI,Cape Girardeau Airport,CGI
CGJ,Chingola,CGJ
CGK,Soekarno-Hatta International Airport,JKT
CGM,Mambajao,CGM
CGN,Cologne Bonn Airport,CGN
CGO,Zhengzhou Xinzheng Airport,CGO
CGP,Shah Amanat International Airport,CGP
CGQ,Changchun Longjia International Airport,CGQ
CGR,Campo Grande International Airport,CGR
CGS,College Park,CGS
CGT,Chinguitti,CGT
CGU,Ciudad Guayana,CGU
CGV,Caiguna,CGV
CGX,Merrill C Meigs,CHI
CGY,Laguindingan International Airport,CGY
CGZ,Municipal,CGZ
CHA,Chattanooga Airport,CHA
CHB,Chilas,CHB
CHC,Christchurch International Airport,CHC
CHE,Reenroe,TLL
CHF,Jinhae,CHF
CHG,Chaoyang Airport,CHG
CHH,Chachapoyas,CHH
CHJ,Chipinge,CHJ
CHK,Municipal,CHK
CHL,Challis,CHL
CHM,Chimbote,CHM
CHN,Jeonju,CHN
CHO,Charlottesville Albemarle Airport,CHO
CHP,Circle Hot Springs,CHP
CHQ,Chania International Airport,CHQ
CHR,Chateauroux,CHR
CHS,Charleston International Airport,CHS
CHT,Karewa,CHT
CHU,Chuathbaluk Airport,CHU
CHV,Chaves,CHV
CHW,Jiuhuang,CHW
CHX,Changuinola,CHX
CHY,Choiseul Bay Airport,CHY
CHZ,State,CHZ
CIA,Ciampino-G. B. Pastine International Airport,ROM
CIB,Ap In The Sky,AVX
CIC,Chico Municipal Airport,CIC
CID,The Eastern Iowa Airport,CID
CIE,Collie,CIE
CIF,Chifeng Airport,CIF
CIG,Craig-Moffat,CIG
CIH,Changzhi Airport,CIH
CIJ,E. Beltram Airport,CIJ
CIK,Chalkyitsik,CIK
CIL,Melsing Creek,CIL
CIM,Cimitarra,CIM
CIN,Carroll,CIN
CIO,MCAL Lopez,CIO
CIP,Chipata,CIP
CIQ,Chiquimula,CIQ
CIR,Cairo,CIR
CIS,Canton Island,CIS
CIT,Shymkent Airport,CIT
CIV,Chomley,CIV
CIW,Canouan Island,CIW
CIX,Cornel Ruiz Airport,CIX
CIY,Comiso Airport,CIY
CIZ,Coari,CIZ
CJA,Cajamarca Airport,CJA
CJB,Coimbatore International Airport,CJB
CJC,El Loa Airport,CJC
CJD,Candilejas,CJD
CJH,Chilko Lake,CJH
CJJ,Cheongju Airport,CJJ
CJL,Chitral,CJL
CJM,Chumphon Airport,CJM
CJN,Gillespie Field,CJN
CJS,Abraham Gonzalez International Airport,CJS
CJT,Copalar,CJT
CJU,Jeju International Airport,CJU
CKA,Kegelman Af,CKA
CKB,Benedum Airport,CKB
CKC,Cherkassy,CKC
CKD,Crooked Creek,CKD
CKE,Clear Lake,CKE
CKG,Chongqing Jiangbei International Airport,CKG
CKH,Chokurdah Airport,CKH
CKI,Croker Island,CKI
CKK,Cherokee,CKK
CKL,Chkalovsky,CKL
CKM,Fletcher Field,CKM
CKN,Municipal,CKN
CKO,Cornelio Procopio,CKO
CKR,Crane Island,CKR
CKS,Carajas Airport,CKS
CKT,Sarakhs,CKT
CKU,City,CDV
CKV,Outlaw Field,CKV
CKX,Chicken,CKX
CKY,Conakry Airport,CKY
CKZ,Canakkale Airport,CKZ
CLA,Comilla,CLA
CLC,Metroport,CLC
CLD,McClellan-Palomar Airport,SAN
CLE,Cleveland Hopkins International Airport,CLE
CLG,Coalinga,CLG
CLH,Coolah,CLH
CLI,Clintonville,CLI
CLJ,Avram Iancu Cluj International Airport,CLJ
CLK,Municipal,CSM
CLL,Easterwood Airport,CLL
CLM,Fairchild International,CLM
CLN,Carolina,CLN
CLO,Alfonso B. Aragon Airport,CLO
CLP,Clarks Point,CLP
CLQ,Colima Airport,CLQ
CLR,Calipatria,CLR
CLS,Centralia,CLS
CLT,Charlotte Douglas International Airport,CLT
CLU,Columbus Municipal,CLU
CLV,Caldas Novas,CLV
CLW,Executive,CLW
CLX,Clorinda,CLX
CLY,Sainte Catherine Airport,CLY
CLZ,Calabozo,CLZ
CMA,Cunnamulla,CMA
CMB,Bandaranaike International Airport,CMB
CMC,Camocim,CMC
CMD,Cootamundra,CMD
CME,Ciudad Del Carmen Airport,CME
CMF,Chambery,CMF
CMG,Corumba Internacional Airport,CMG
CMH,John Glenn Columbus International Airport,CMH
CMI,Willard University Airport,CMI
CMJ,Chi Mei,CMJ
CMK,Club Makokola,CMK
CML,Camooweal,CML
CMM,Carmelita,CMM
CMO,Obbia,CMO
CMP,Campo Alegre,CMP
CMQ,Clermont,CMQ
CMR,Colmar-houssen,CMR
CMS,Scusciuban,CMS
CMT,Cameta,CMT
CMU,Chimbu,CMU
CMV,Coromandel,CMV
CMW,Ign Agramonte International Airport,CMW
CMX,Houghton County Airport,CMX
CMY,Fort Mccoy,CMY
CMZ,Caia,CMZ
CNA,Cananea,CNA
CNB,Coonamble,CNB
CNC,Coconut Island,CNC
CND,Kogalniceanu Airport,CND
CNE,Canon City,CNE
CNF,Tancredo Neves International Airport,BHZ
CNG,Parvaud,CNG
CNH,Municipal,CNH
CNI,Changhai,CNI
CNJ,Cloncurry Airport,CNJ
CNK,Blosser Municipal,CNK
CNL,Sindal,CNL
CNM,Cavern City Air Terminal,CNM
CNO,Chino,CNO
CNP,Neerlerit Inaat Airport,CNP
CNQ,Camba Punta Airport,CNQ
CNR,Chanaral,CNR
CNS,Cairns Airport,CNS
CNT,Charata,CNT
CNU,Martin Johnson,CNU
CNV,Canavieiras,CNV
CNW,TSTC Waco Airport,ACT
CNX,Chiang Mai International Airport,CNX
CNY,Canyonlands Field,CNY
CNZ,Cangamba,CNZ
COA,Columbia,COA
COB,Coolibah,COB
COC,Concordia,COC
COD,Yellowstone Regional Airport,COD
COF,Patrick AFB,COI
COG,Mandinga,COG
COH,Cooch Behar,COH
COI,Merritt Island,COI
COJ,Coonabarabran,COJ
COK,Cochin International Airport,COK
COL,Isle Of Coll,COL
COM,Coleman,COM
CON,Concord,CON
COO,Cotonou Airport,COO
COP,Cooperstown - Westville Airport,COP
COQ,Choibalsan,COQ
COR,Ingeniero Aeronautico Ambrosio L.V. Taravella International Airport,COR
COS,Colorado Springs Airport,COS
COT,Cotulla,COT
COU,Columbia Regional Airport,COU
COV,Covilha,COV
COW,Coquimbo,COW
COX,Congo Town,COX
COY,Coolawanyah,COY
COZ,Constanza,COZ
CPA,A. Tubman,CPA
CPB,Capurgana,CPB
CPC,Chapelco Airport,CPC
CPD,Coober Pedy Airport,CPD
CPE,Campeche International Airport,CPE
CPF,Cepu,CPF
CPG,Carmen De Patagones,CPG
CPH,Copenhagen Airport,CPH
CPI,Cape Orford,CPI
CPL,Chaparral,CPL
CPM,Compton,CPM
CPN,Cape Rodney,CPN
CPO,Chamonate Airport,CPO
CPQ,International,CPQ
CPR,Casper/Natrona County International Airport,CPR
CPS,St. Louis Downtown Airport,STL
CPT,Cape Town International Airport,CPT
CPU,Cururupu,CPU
CPV,Joao Suassuna Airport,CPV
CPX,Benjamin Rivera Noriega Airport,CPX
CQA,Canarana Airport,CQA
CQD,Shahre-kord,CQD
CQF,Calais,CQF
CQM,Ciudad Real Central,CQM
CQP,Cape Flattery,CQP
CQS,Costa Marques,CQS
CQT,Caquetania,CQT
CRA,Craiova Airport,CRA
CRB,Collarenebri,CRB
CRC,Cartago,CRC
CRD,General E. Mosconi International Airport,CRD
CRE,Grand Strand Airport,MYR
CRF,Carnot,CRF
CRG,Craig Municipal,JAX
CRH,Cherribah,CRH
CRI,Crooked Island Airport,CRI
CRJ,Coorabie,CRJ
CRK,Diosdado Macapagal International (Clark International),NCP
CRL,Charleroi Brussels South Airport,BRU
CRM,National Airport,CRM
CRO,Corcoran,CRO
CRP,Corpus Christi International Airport,CRP
CRQ,Caravelas,CRQ
CRR,Ceres,CRR
CRS,Corsicana,CRS
CRT,Municipal,CRT
CRU,Carriacou Island,CRU
CRV,Crotone,CRV
CRW,Yeager Airport,CRW
CRX,Roscoe Turner,CRX
CRY,Carlton Hill,CRY
CRZ,Turkmenabad,CRZ
CSA,Isle Of Colonsay,CSA
CSB,Caransebes,CSB
CSC,Canas,CSC
CSD,Cresswell Downs,CSD
CSE,Crested Butte,CSE
CSF,Creil,CSF
CSH,Solovky,CSH
CSI,Casino,CSI
CSJ,Cape St Jacques,CSJ
CSK,Cap Skirring,CSK
CSM,Sherman,CSM
CSN,Carson City,CSN
CSO,Cochstedt,CSO
CSP,Coast Guard Heliport,CSP
CSQ,Municipal,CSQ
CSR,Casuarito,CSR
CSS,Cassilandia,CSS
CST,Castaway,CST
CSU,Santa Cruz Do Sul,CSU
CSV,Memorial,CSV
CSW,Colorado do Oeste,CSW
CSX,Changsha Huanghua Airport,CSX
CSY,Cheboksary Airport,CSY
CSZ,Brigadier Hector Ruiz,CSZ
CTA,Catania-Fontanarossa Airport,CTA
CTB,Cut Bank,CTB
CTC,Catamarca Airport,CTC
CTD,Chitre,CTD
CTE,Carti,CTE
CTF,Coatepeque Airport,CTF
CTG,Rafael Nunez International Airport,CTG
CTH,Chestercounty Carlson,CTH
CTI,Cuito Cuanavale,CTI
CTK,Canton,CTK
CTL,Charleville Airport,CTL
CTM,Chetumal Airport,CTM
CTN,Cooktown Airport,CTN
CTO,Peconic River,CTO
CTP,Carutapera,CTP
CTQ,Do Palmar,CTQ
CTR,Cattle Creek,CTR
CTS,New Chitose Airport,SPK
CTT,Le Castellet,CTT
CTU,Chengdu Shuangliu International Airport,CTU
CTW,Cottonwood,CTW
CTX,Cortland,CTX
CTY,Cross City,CTY
CTZ,Sampson County,CTZ
CUA,Ciudad Constitucion,CUA
CUB,Owens Field,CAE
CUC,Camilo Daza International Airport,CUC
CUD,Caloundra,CUD
CUE,Mariscal Lamar International Airport,CUE
CUF,Levaldigi Airport,CUF
CUG,Cudal,CUG
CUH,Municipal,CUH
CUI,Currillo,CUI
CUJ,Culion,CUJ
CUK,Caye Caulker,CUK
CUL,Culiacan International Airport,CUL
CUM,Cumana,CUM
CUN,Cancun International Airport,CUN
CUO,Caruru,CUO
CUP,Carupano,CUP
CUQ,Coen,CUQ
CUR,Curacao International Airport,CUR
CUS,Municipal,CUS
CUT,Cutral,CUT
CUU,Gen Fierro Villalobos Airport,CUU
CUV,Casigua,CUV
CUW,Cube Cove,CUW
CUX,Cuddihy Field,CRP
CUY,Cue,CUY
CUZ,Alejandro Velasco Astete International Airport,CUZ
CVA,Civic Ar Heli,PIT
CVB,Chungribu,CVB
CVC,Cleve,CVC
CVE,Covenas,CVE
CVF,Courchevel,CVF
CVG,Cincinnati/Northern Kentucky Airport,CVG
CVH,Caviahue,CVH
CVI,Caleta Olivia,CVI
CVJ,General Mariano Matamoros Airport,CVJ
CVL,Cape Vogel,CVL
CVM,Ciudad Victoria Airport,CVM
CVN,Clovis Municipal Airport,CVN
CVO,Albany,CVO
CVQ,Carnarvon Airport,CVQ
CVR,Hughes,CVR
CVS,Cannon AFB,CVN
CVT,Coventry Airport,CVT
CVU,Corvo Island (Azores) Airport,CVU
CWA,Central Wisconsin Airport,AUW
CWB,Afonso Pena International Airport,CWB
CWC,Chernivtsi International Airport,CWC
CWG,Callaway Gardens,CWG
CWI,Clinton,CWI
CWL,Cardiff Airport,CWL
CWO,Ft Wolter AAF,MWL
CWP,Campbellpore,CWP
CWR,Cowarie,CWR
CWS,Center Island,CWS
CWT,Cowra,CWT
CWW,Corowa,CWW
CXA,Caicara Del Orinoco,CXA
CXC,Chitina Airport,CXC
CXF,Coldfoot,CXF
CXH,Coal Harbour Sea Plane Base,YVR
CXI,Christmas Island Airport,CXI
CXJ,Hugo Cantergiani Regional Airport,CXJ
CXL,International,CXL
CXN,Candala,CXN
CXO,Montgomery Co,CXO
CXP,Tunggul Wulung,CXP
CXQ,Christmas Creek,CXQ
CXR,Cam Ranh International Airport,NHA
CXT,Charters Towers,CXT
CXY,Cat Cays,CXY
CYA,Les Cayes,CYA
CYB,Charles Kirkconnel International Airport,CYB
CYC,Caye Chapel,CYC
CYE,Crystal Lake,CYE
CYF,Chefornak Sea Plane Base,CYF
CYG,Corryong,CYG
CYI,Chiayi Airport,CYI
CYL,Coyoles,CYL
CYM,Chatham SPB,CYM
CYO,Cayo Largo Del Sur Airport,CYO
CYP,Calbayog Airport,CYP
CYR,Laguna De Los Patos,CYR
CYS,Cheyenne,CYS
CYT,Intermediate,CYT
CYU,Cuyo,CYU
CYX,Cherskiy Airport,CYX
CYZ,Cauayan Airport,CYZ
CZA,Chichen Itza,CZA
CZB,Carlos Ruhl,CZB
CZC,Copper Centre,CZC
CZE,Coro,CZE
CZF,Cape Romanzof,CZF
CZH,Corozal,CZH
CZJ,Corazon De Jesus,CZJ
CZK,Cascade Locks/Stevens,CZK
CZL,Ain El Bey Airport,CZL
CZM,Cozumel Airport,CZM
CZN,Chisana Field,CZN
CZO,Chistochina,CZO
CZP,Cape Pole,CZP
CZS,Campo Internacional Airport,CZS
CZT,Carrizo Springs,CZT
CZU,Corozal Airport,CZU
CZW,Czestochowa,CZW
CZX,Changzhou Airport,CZX
CZY,Cluny,CZY
CZZ,Campo,CZZ
DAA,Davison AAF,DAA
DAB,Daytona Beach International Airport,DAB
DAC,Hazrat Shahjalal International Airport,DAC
DAD,Da Nang International Airport,DAD
DAF,Daup,DAF
DAG,Barstow-Daggett,DAG
DAH,Dathina,DAH
DAJ,Dauan Island,DAJ
DAK,Dakhla,DAK
DAL,Dallas Love Field,DFW
DAM,Damascus International Airport,DAM
DAN,Municipal,DAN
DAO,Dabo,DAO
DAP,Darchula,DAP
DAR,Julius Nyerere International Airport,DAR
DAS,Great Bear Lake,DAS
DAT,Datong Airport,DAT
DAU,Daru Airport,DAU
DAV,Enrique Malek Airport,DAV
DAX,Dazhou Heshi Airport,DAX
DAY,James M. Cox Dayton International Airport,DAY
DAZ,Darwaz,DAZ
DBA,Dalbandin,DBA
DBB,Alalamain International,DBB
DBD,Dhanbad,DBD
DBM,Debra Marcos,DBM
DBN,Municipal,DBN
DBO,Dubbo City Regional Airport,DBO
DBP,Debepare,DBP
DBQ,Dubuque Municipal Airport,DBQ
DBS,Dubois,DBS
DBT,Debra Tabor,DBT
DBU,Dambulu Oya Tank,DBU
DBV,Dubrovnik Airport,DBV
DBY,Dalby,DBY
DCA,Ronald Reagan National Airport,WAS
DCF,Canefield Airport,DOM
DCI,Rafsu Decimomannu,DCI
DCK,Dahl Creek Airport,DCK
DCM,Mazamet Airport,DCM
DCR,Decatur Hi-Way,DCR
DCT,Duncan Town,DCT
DCU,Pyor,DCU
DDC,Dodge City Municipal Airport,DDC
DDG,Langtou Airport,DDG
DDI,Daydream Island,DDI
DDM,Dodoima,DDM
DDN,Delta Downs,DDN
DDP,Dorado Beach,DDP
DDU,Dadu,DDU
DEA,Dera Ghazi Khan Airport,DEA
DEB,Debrecen Airport,DEB
DEC,Decatur Airport,DEC
DED,Dehra Dun Airport,DED
DEF,Dezful Airport,DEF
DEH,Municipal,DEH
DEI,Denis Island,DEI
DEL,Indira Gandhi International Airport,DEL
DEM,Dembidollo,DEM
